dataset,algorithm,setting,k,r,n,seeds,macro_f1_best_mean,macro_f1_best_std,macro_f1_mean_mean,macro_f1_mean_std,mia_auc_mean,mia_auc_std,trajectory_l1_mean,trajectory_l1_std,label_l1_mean,label_l1_std,target_exposure_mean,target_exposure_std,solve_time_sec_mean,solve_time_sec_std
20newsgroups,d-federaser,DSU,2,0.6,3,"42,43,44",0.402615225417857,0.06357506053345162,0.402615225417857,0.06357506053345162,0.5082925036043124,0.02987440088160464,1.1143518887192545,0.07527492449982648,0.5176195306105046,0.017025424918577364,0.1310730635364205,0.08264562586058682,0.19279718399047852,0.010374427624574573
20newsgroups,d-federaser,DSU,2,0.7,3,"42,43,44",0.41167707759635097,0.05382456955104198,0.41167707759635097,0.05382456955104198,0.5207617975419833,0.039404769472128565,1.1143518887192545,0.07527492449982648,0.5176195306105046,0.017025424918577364,0.1310730635364205,0.08264562586058682,0.18540366490681967,0.008665107629191465
20newsgroups,d-federaser,DSU,2,0.8,3,"42,43,44",0.3741046208693267,0.028877968737072095,0.3741046208693267,0.028877968737072095,0.5106459170590086,0.023597597593772477,1.1143518887192545,0.07527492449982648,0.5176195306105046,0.017025424918577364,0.1310730635364205,0.08264562586058682,0.19145862261454263,0.007957625831977507
20newsgroups,d-federaser,DSU,2,0.9,3,"42,43,44",0.40200530463688355,0.03814859670215267,0.40200530463688355,0.03814859670215267,0.510160300164723,0.023849987557463245,1.1143518887192545,0.07527492449982648,0.5176195306105046,0.017025424918577364,0.1310730635364205,0.08264562586058682,0.18868605295817056,0.007681354794496946
20newsgroups,d-federaser,DSU,2,1.0,3,"42,43,44",0.3886884286452456,0.04046947038442704,0.3886884286452456,0.04046947038442704,0.5071465906936938,0.03141205723201126,1.1143518887192545,0.07527492449982648,0.5176195306105046,0.017025424918577364,0.1310730635364205,0.08264562586058682,0.19681104024251303,0.0138728833995244
20newsgroups,d-federaser,DSU,3,0.1,3,"42,43,44",0.3796872339906396,0.00619432169577635,0.37953228822165874,0.006389135314406939,0.5358135811475042,0.02638759531983952,0.8095863240339504,0.06454323570886872,0.39829066236055677,0.03155856380214364,0.16690544432771365,0.07253771140343489,0.23756869633992514,0.03244318699458335
20newsgroups,d-federaser,DSU,3,0.2,3,"42,43,44",0.3761986342117921,0.036881222394861066,0.3758644440354967,0.03661609140769566,0.5312449275297572,0.012091032642263657,0.8095863240339504,0.06454323570886872,0.39829066236055677,0.03155856380214364,0.16690544432771365,0.07253771140343489,0.24716647466023764,0.05274525647695096
20newsgroups,d-federaser,DSU,3,0.3,3,"42,43,44",0.40236048537519126,0.026429581929572277,0.40236048537519126,0.02642958192957225,0.5105657999510277,0.003306774072074811,0.8095863240339504,0.06454323570886872,0.39829066236055677,0.03155856380214364,0.16690544432771365,0.07253771140343489,0.23128803571065268,0.03170642291509538
20newsgroups,d-federaser,DSU,3,0.4,3,"42,43,44",0.38845145713432155,0.023033465888723053,0.38845145713432155,0.02303346588872301,0.5207528200009403,0.013258382645521804,0.8095863240339504,0.06454323570886872,0.39829066236055677,0.03155856380214364,0.16690544432771365,0.07253771140343489,0.2382479508717855,0.04050388596246605
20newsgroups,d-federaser,DSU,3,0.5,3,"42,43,44",0.36912635294988233,0.006182118230021335,0.36912635294988233,0.006182118230021335,0.5122822334675498,0.008115410406083526,0.8095863240339504,0.06454323570886872,0.39829066236055677,0.03155856380214364,0.16690544432771365,0.07253771140343489,0.2349999745686849,0.03230576547002882
